Bus,Month,Route,end,start,type
2,March,7,3/17/2018 6:54,3/17/2018 6:10,running
2,March,7,3/17/2018 7:54,3/17/2018 7:10,running
2,March,7,3/17/2018 8:54,3/17/2018 8:10,running
2,March,7,3/17/2018 9:54,3/17/2018 9:10,running
2,March,7,3/17/2018 10:54,3/17/2018 10:10,running
2,March,7,3/17/2018 11:54,3/17/2018 11:10,running
2,March,7,3/17/2018 12:44,3/17/2018 12:00,running
2,March,7,3/17/2018 13:14,3/17/2018 12:44,charging
2,March,7,3/17/2018 14:14,3/17/2018 13:30,running
2,March,7,3/17/2018 15:04,3/17/2018 14:20,running
2,March,7,3/17/2018 15:54,3/17/2018 15:10,running
2,March,7,3/17/2018 16:54,3/17/2018 16:10,running
2,March,7,3/17/2018 17:44,3/17/2018 17:00,running
2,March,7,3/17/2018 18:34,3/17/2018 17:50,running
2,March,7,3/17/2018 19:34,3/17/2018 18:50,running
2,March,7,3/17/2018 20:04,3/17/2018 19:34,charging
2,March,7,3/17/2018 21:04,3/17/2018 20:20,running
2,March,7,3/17/2018 22:04,3/17/2018 21:20,running
2,March,7,3/17/2018 22:54,3/17/2018 22:10,running
2,March,7,3/17/2018 23:54,3/17/2018 23:10,running
3,March,7,3/17/2018 7:04,3/17/2018 6:20,running
3,March,7,3/17/2018 8:04,3/17/2018 7:20,running
3,March,7,3/17/2018 9:04,3/17/2018 8:20,running
3,March,7,3/17/2018 10:04,3/17/2018 9:20,running
3,March,7,3/17/2018 11:04,3/17/2018 10:20,running
3,March,7,3/17/2018 12:04,3/17/2018 11:20,running
3,March,7,3/17/2018 12:54,3/17/2018 12:10,running
3,March,7,3/17/2018 13:44,3/17/2018 13:00,running
3,March,7,3/17/2018 14:14,3/17/2018 13:44,charging
3,March,7,3/17/2018 15:14,3/17/2018 14:30,running
3,March,7,3/17/2018 16:04,3/17/2018 15:20,running
3,March,7,3/17/2018 17:04,3/17/2018 16:20,running
3,March,7,3/17/2018 18:04,3/17/2018 17:20,running
3,March,7,3/17/2018 19:04,3/17/2018 18:20,running
3,March,7,3/17/2018 20:04,3/17/2018 19:20,running
3,March,7,3/17/2018 20:54,3/17/2018 20:10,running
3,March,7,3/17/2018 21:54,3/17/2018 21:10,running
3,March,7,3/17/2018 22:24,3/17/2018 21:54,charging
3,March,7,3/17/2018 23:24,3/17/2018 22:40,running
3,March,7,3/18/2018 0:24,3/17/2018 23:40,running
4,March,7,3/17/2018 7:14,3/17/2018 6:30,running
4,March,7,3/17/2018 8:14,3/17/2018 7:30,running
4,March,7,3/17/2018 9:14,3/17/2018 8:30,running
4,March,7,3/17/2018 10:14,3/17/2018 9:30,running
4,March,7,3/17/2018 11:14,3/17/2018 10:30,running
4,March,7,3/17/2018 12:14,3/17/2018 11:30,running
4,March,7,3/17/2018 13:04,3/17/2018 12:20,running
4,March,7,3/17/2018 13:54,3/17/2018 13:10,running
4,March,7,3/17/2018 14:44,3/17/2018 14:00,running
4,March,7,3/17/2018 15:14,3/17/2018 14:44,charging
4,March,7,3/17/2018 16:14,3/17/2018 15:30,running
4,March,7,3/17/2018 17:14,3/17/2018 16:30,running
4,March,7,3/17/2018 18:14,3/17/2018 17:30,running
4,March,7,3/17/2018 19:24,3/17/2018 18:40,running
4,March,7,3/17/2018 20:24,3/17/2018 19:40,running
4,March,7,3/17/2018 21:24,3/17/2018 20:40,running
4,March,7,3/17/2018 22:24,3/17/2018 21:40,running
4,March,7,3/17/2018 23:14,3/17/2018 22:30,running
4,March,7,3/18/2018 0:14,3/17/2018 23:30,running
5,March,7,3/17/2018 7:24,3/17/2018 6:40,running
5,March,7,3/17/2018 8:24,3/17/2018 7:40,running
5,March,7,3/17/2018 9:24,3/17/2018 8:40,running
5,March,7,3/17/2018 10:24,3/17/2018 9:40,running
5,March,7,3/17/2018 11:24,3/17/2018 10:40,running
5,March,7,3/17/2018 12:24,3/17/2018 11:40,running
5,March,7,3/17/2018 13:24,3/17/2018 12:40,running
5,March,7,3/17/2018 14:24,3/17/2018 13:40,running
5,March,7,3/17/2018 15:24,3/17/2018 14:40,running
5,March,7,3/17/2018 16:24,3/17/2018 15:40,running
5,March,7,3/17/2018 16:54,3/17/2018 16:24,charging
5,March,7,3/17/2018 17:54,3/17/2018 17:10,running
5,March,7,3/17/2018 18:44,3/17/2018 18:00,running
5,March,7,3/17/2018 19:44,3/17/2018 19:00,running
5,March,7,3/17/2018 20:34,3/17/2018 19:50,running
5,March,7,3/17/2018 21:34,3/17/2018 20:50,running
5,March,7,3/17/2018 22:34,3/17/2018 21:50,running
5,March,7,3/17/2018 23:34,3/17/2018 22:50,running
5,March,7,3/18/2018 0:34,3/17/2018 23:50,running
6,March,7,3/17/2018 7:34,3/17/2018 6:50,running
6,March,7,3/17/2018 8:34,3/17/2018 7:50,running
6,March,7,3/17/2018 9:34,3/17/2018 8:50,running
6,March,7,3/17/2018 10:34,3/17/2018 9:50,running
6,March,7,3/17/2018 11:34,3/17/2018 10:50,running
6,March,7,3/17/2018 12:34,3/17/2018 11:50,running
6,March,7,3/17/2018 13:34,3/17/2018 12:50,running
6,March,7,3/17/2018 14:34,3/17/2018 13:50,running
6,March,7,3/17/2018 15:34,3/17/2018 14:50,running
6,March,7,3/17/2018 16:34,3/17/2018 15:50,running
6,March,7,3/17/2018 17:24,3/17/2018 16:40,running
6,March,7,3/17/2018 17:54,3/17/2018 17:24,charging
6,March,7,3/17/2018 18:54,3/17/2018 18:10,running
6,March,7,3/17/2018 19:54,3/17/2018 19:10,running
6,March,7,3/17/2018 20:44,3/17/2018 20:00,running
6,March,7,3/17/2018 21:44,3/17/2018 21:00,running
6,March,7,3/17/2018 22:44,3/17/2018 22:00,running
6,March,7,3/17/2018 23:44,3/17/2018 23:00,running
1,March,8,3/17/2018 7:19,3/17/2018 6:00,running
1,March,8,3/17/2018 8:59,3/17/2018 7:40,running
1,March,8,3/17/2018 10:39,3/17/2018 9:20,running
1,March,8,3/17/2018 12:19,3/17/2018 11:00,running
1,March,8,3/17/2018 12:49,3/17/2018 12:19,charging
1,March,8,3/17/2018 14:39,3/17/2018 13:20,running
1,March,8,3/17/2018 15:59,3/17/2018 14:40,running
1,March,8,3/17/2018 17:19,3/17/2018 16:00,running
1,March,8,3/17/2018 18:59,3/17/2018 17:40,running
1,March,8,3/17/2018 19:29,3/17/2018 18:59,charging
1,March,8,3/17/2018 21:19,3/17/2018 20:00,running
1,March,8,3/17/2018 22:59,3/17/2018 21:40,running
1,March,8,3/18/2018 0:39,3/17/2018 23:20,running
2,March,8,3/17/2018 7:39,3/17/2018 6:20,running
2,March,8,3/17/2018 9:19,3/17/2018 8:00,running
2,March,8,3/17/2018 10:59,3/17/2018 9:40,running
2,March,8,3/17/2018 12:39,3/17/2018 11:20,running
2,March,8,3/17/2018 13:59,3/17/2018 12:40,running
2,March,8,3/17/2018 14:29,3/17/2018 13:59,charging
2,March,8,3/17/2018 16:19,3/17/2018 15:00,running
2,March,8,3/17/2018 17:39,3/17/2018 16:20,running
2,March,8,3/17/2018 19:19,3/17/2018 18:00,running
2,March,8,3/17/2018 20:39,3/17/2018 19:20,running
2,March,8,3/17/2018 21:59,3/17/2018 20:40,running
2,March,8,3/17/2018 22:29,3/17/2018 21:59,charging
2,March,8,3/18/2018 0:19,3/17/2018 23:00,running
3,March,8,3/17/2018 7:59,3/17/2018 6:40,running
3,March,8,3/17/2018 9:39,3/17/2018 8:20,running
3,March,8,3/17/2018 11:19,3/17/2018 10:00,running
3,March,8,3/17/2018 12:59,3/17/2018 11:40,running
3,March,8,3/17/2018 14:19,3/17/2018 13:00,running
3,March,8,3/17/2018 15:39,3/17/2018 14:20,running
3,March,8,3/17/2018 16:09,3/17/2018 15:39,charging
3,March,8,3/17/2018 17:59,3/17/2018 16:40,running
3,March,8,3/17/2018 19:39,3/17/2018 18:20,running
3,March,8,3/17/2018 20:59,3/17/2018 19:40,running
3,March,8,3/17/2018 22:39,3/17/2018 21:20,running
3,March,8,3/17/2018 23:59,3/17/2018 22:40,running
4,March,8,3/17/2018 8:19,3/17/2018 7:00,running
4,March,8,3/17/2018 9:59,3/17/2018 8:40,running
4,March,8,3/17/2018 11:39,3/17/2018 10:20,running
4,March,8,3/17/2018 13:19,3/17/2018 12:00,running
4,March,8,3/17/2018 14:59,3/17/2018 13:40,running
4,March,8,3/17/2018 16:39,3/17/2018 15:20,running
4,March,8,3/17/2018 18:19,3/17/2018 17:00,running
4,March,8,3/17/2018 18:49,3/17/2018 18:19,charging
4,March,8,3/17/2018 20:19,3/17/2018 19:00,running
4,March,8,3/17/2018 21:39,3/17/2018 20:20,running
4,March,8,3/17/2018 23:19,3/17/2018 22:00,running
4,March,8,3/18/2018 0:59,3/17/2018 23:40,running
5,March,8,3/17/2018 8:39,3/17/2018 7:20,running
5,March,8,3/17/2018 10:19,3/17/2018 9:00,running
5,March,8,3/17/2018 11:59,3/17/2018 10:40,running
5,March,8,3/17/2018 13:39,3/17/2018 12:20,running
5,March,8,3/17/2018 15:19,3/17/2018 14:00,running
5,March,8,3/17/2018 16:59,3/17/2018 15:40,running
5,March,8,3/17/2018 18:39,3/17/2018 17:20,running
5,March,8,3/17/2018 19:59,3/17/2018 18:40,running
5,March,8,3/17/2018 20:29,3/17/2018 19:59,charging
5,March,8,3/17/2018 22:19,3/17/2018 21:00,running
5,March,8,3/17/2018 23:39,3/17/2018 22:20,running
1,March,10,3/17/2018 7:04,3/17/2018 6:00,running
1,March,10,3/17/2018 9:04,3/17/2018 8:00,running
1,March,10,3/17/2018 11:04,3/17/2018 10:00,running
1,March,10,3/17/2018 13:04,3/17/2018 12:00,running
1,March,10,3/17/2018 13:34,3/17/2018 13:04,charging
1,March,10,3/17/2018 15:34,3/17/2018 14:30,running
1,March,10,3/17/2018 17:04,3/17/2018 16:00,running
1,March,10,3/17/2018 19:04,3/17/2018 18:00,running
1,March,10,3/17/2018 21:04,3/17/2018 20:00,running
1,March,10,3/17/2018 21:34,3/17/2018 21:04,charging
1,March,10,3/17/2018 23:34,3/17/2018 22:30,running
2,March,10,3/17/2018 7:34,3/17/2018 6:30,running
2,March,10,3/17/2018 9:34,3/17/2018 8:30,running
2,March,10,3/17/2018 11:34,3/17/2018 10:30,running
2,March,10,3/17/2018 13:34,3/17/2018 12:30,running
2,March,10,3/17/2018 15:04,3/17/2018 14:00,running
2,March,10,3/17/2018 15:34,3/17/2018 15:04,charging
2,March,10,3/17/2018 17:34,3/17/2018 16:30,running
2,March,10,3/17/2018 19:34,3/17/2018 18:30,running
2,March,10,3/17/2018 21:34,3/17/2018 20:30,running
2,March,10,3/17/2018 23:04,3/17/2018 22:00,running
3,March,10,3/17/2018 8:04,3/17/2018 7:00,running
3,March,10,3/17/2018 10:04,3/17/2018 9:00,running
3,March,10,3/17/2018 12:04,3/17/2018 11:00,running
3,March,10,3/17/2018 14:04,3/17/2018 13:00,running
3,March,10,3/17/2018 16:04,3/17/2018 15:00,running
3,March,10,3/17/2018 18:04,3/17/2018 17:00,running
3,March,10,3/17/2018 18:34,3/17/2018 18:04,charging
3,March,10,3/17/2018 20:34,3/17/2018 19:30,running
3,March,10,3/17/2018 22:04,3/17/2018 21:00,running
3,March,10,3/18/2018 0:04,3/17/2018 23:00,running
4,March,10,3/17/2018 8:34,3/17/2018 7:30,running
4,March,10,3/17/2018 10:34,3/17/2018 9:30,running
4,March,10,3/17/2018 12:34,3/17/2018 11:30,running
4,March,10,3/17/2018 14:34,3/17/2018 13:30,running
4,March,10,3/17/2018 16:34,3/17/2018 15:30,running
4,March,10,3/17/2018 18:34,3/17/2018 17:30,running
4,March,10,3/17/2018 20:04,3/17/2018 19:00,running
4,March,10,3/17/2018 20:34,3/17/2018 20:04,charging
4,March,10,3/17/2018 22:34,3/17/2018 21:30,running
4,March,10,3/18/2018 0:34,3/17/2018 23:30,running
1,September,11,8/17/2018 7:15,8/17/2018 6:00,running
1,September,11,8/17/2018 9:15,8/17/2018 8:00,running
1,September,11,8/17/2018 11:15,8/17/2018 10:00,running
1,September,11,8/17/2018 15:15,8/17/2018 14:00,running
1,September,11,8/17/2018 15:45,8/17/2018 15:15,charging
1,September,11,8/17/2018 18:15,8/17/2018 17:00,running
1,September,11,8/17/2018 20:15,8/17/2018 19:00,running
1,September,11,8/17/2018 23:15,8/17/2018 22:00,running
2,September,11,8/17/2018 7:45,8/17/2018 6:30,running
2,September,11,8/17/2018 9:45,8/17/2018 8:30,running
2,September,11,8/17/2018 12:15,8/17/2018 11:00,running
2,September,11,8/17/2018 16:15,8/17/2018 15:00,running
2,September,11,8/17/2018 18:45,8/17/2018 17:30,running
2,September,11,8/17/2018 19:15,8/17/2018 18:45,charging
2,September,11,8/17/2018 21:15,8/17/2018 20:00,running
3,September,11,8/17/2018 8:15,8/17/2018 7:00,running
3,September,11,8/17/2018 10:15,8/17/2018 9:00,running
3,September,11,8/17/2018 13:15,8/17/2018 12:00,running
3,September,11,8/17/2018 17:15,8/17/2018 16:00,running
3,September,11,8/17/2018 19:15,8/17/2018 18:00,running
3,September,11,8/17/2018 20:45,8/17/2018 19:30,running
3,September,11,8/17/2018 21:15,8/17/2018 20:45,charging
3,September,11,8/18/2018 0:15,8/17/2018 23:00,running
4,September,11,8/17/2018 8:45,8/17/2018 7:30,running
4,September,11,8/17/2018 10:45,8/17/2018 9:30,running
4,September,11,8/17/2018 14:15,8/17/2018 13:00,running
4,September,11,8/17/2018 17:45,8/17/2018 16:30,running
4,September,11,8/17/2018 19:45,8/17/2018 18:30,running
4,September,11,8/17/2018 22:15,8/17/2018 21:00,running
1,September,12,8/17/2018 7:06,8/17/2018 6:00,running
1,September,12,8/17/2018 9:06,8/17/2018 8:00,running
1,September,12,8/17/2018 11:06,8/17/2018 10:00,running
1,September,12,8/17/2018 15:06,8/17/2018 14:00,running
1,September,12,8/17/2018 15:36,8/17/2018 15:06,charging
1,September,12,8/17/2018 18:06,8/17/2018 17:00,running
1,September,12,8/17/2018 20:06,8/17/2018 19:00,running
1,September,12,8/17/2018 23:06,8/17/2018 22:00,running
2,September,12,8/17/2018 7:36,8/17/2018 6:30,running
2,September,12,8/17/2018 9:36,8/17/2018 8:30,running
2,September,12,8/17/2018 12:06,8/17/2018 11:00,running
2,September,12,8/17/2018 16:06,8/17/2018 15:00,running
2,September,12,8/17/2018 18:36,8/17/2018 17:30,running
2,September,12,8/17/2018 19:06,8/17/2018 18:36,charging
2,September,12,8/17/2018 21:06,8/17/2018 20:00,running
3,September,12,8/17/2018 8:06,8/17/2018 7:00,running
3,September,12,8/17/2018 10:06,8/17/2018 9:00,running
3,September,12,8/17/2018 13:06,8/17/2018 12:00,running
3,September,12,8/17/2018 17:06,8/17/2018 16:00,running
3,September,12,8/17/2018 19:06,8/17/2018 18:00,running
3,September,12,8/17/2018 20:36,8/17/2018 19:30,running
3,September,12,8/17/2018 21:06,8/17/2018 20:36,charging
3,September,12,8/18/2018 0:06,8/17/2018 23:00,running
4,September,12,8/17/2018 8:36,8/17/2018 7:30,running
4,September,12,8/17/2018 10:36,8/17/2018 9:30,running
4,September,12,8/17/2018 14:06,8/17/2018 13:00,running
4,September,12,8/17/2018 17:36,8/17/2018 16:30,running
4,September,12,8/17/2018 19:36,8/17/2018 18:30,running
4,September,12,8/17/2018 22:06,8/17/2018 21:00,running
1,September,2,8/17/2018 6:46,8/17/2018 6:00,running
1,September,2,8/17/2018 7:46,8/17/2018 7:00,running
1,September,2,8/17/2018 8:46,8/17/2018 8:00,running
1,September,2,8/17/2018 9:46,8/17/2018 9:00,running
1,September,2,8/17/2018 10:46,8/17/2018 10:00,running
1,September,2,8/17/2018 12:46,8/17/2018 12:00,running
1,September,2,8/17/2018 13:16,8/17/2018 12:46,charging
1,September,2,8/17/2018 14:46,8/17/2018 14:00,running
1,September,2,8/17/2018 16:46,8/17/2018 16:00,running
1,September,2,8/17/2018 17:46,8/17/2018 17:00,running
1,September,2,8/17/2018 18:46,8/17/2018 18:00,running
1,September,2,8/17/2018 19:46,8/17/2018 19:00,running
1,September,2,8/17/2018 20:36,8/17/2018 19:50,running
1,September,2,8/17/2018 21:06,8/17/2018 20:36,charging
1,September,2,8/17/2018 22:46,8/17/2018 22:00,running
2,September,2,8/17/2018 6:56,8/17/2018 6:10,running
2,September,2,8/17/2018 7:56,8/17/2018 7:10,running
2,September,2,8/17/2018 8:56,8/17/2018 8:10,running
2,September,2,8/17/2018 9:56,8/17/2018 9:10,running
2,September,2,8/17/2018 11:06,8/17/2018 10:20,running
2,September,2,8/17/2018 13:06,8/17/2018 12:20,running
2,September,2,8/17/2018 15:06,8/17/2018 14:20,running
2,September,2,8/17/2018 15:36,8/17/2018 15:06,charging
2,September,2,8/17/2018 16:56,8/17/2018 16:10,running
2,September,2,8/17/2018 17:56,8/17/2018 17:10,running
2,September,2,8/17/2018 18:56,8/17/2018 18:10,running
2,September,2,8/17/2018 19:56,8/17/2018 19:10,running
2,September,2,8/17/2018 21:06,8/17/2018 20:20,running
2,September,2,8/17/2018 23:06,8/17/2018 22:20,running
3,September,2,8/17/2018 7:06,8/17/2018 6:20,running
3,September,2,8/17/2018 8:06,8/17/2018 7:20,running
3,September,2,8/17/2018 9:06,8/17/2018 8:20,running
3,September,2,8/17/2018 10:06,8/17/2018 9:20,running
3,September,2,8/17/2018 11:26,8/17/2018 10:40,running
3,September,2,8/17/2018 13:26,8/17/2018 12:40,running
3,September,2,8/17/2018 15:26,8/17/2018 14:40,running
3,September,2,8/17/2018 17:06,8/17/2018 16:20,running
3,September,2,8/17/2018 17:36,8/17/2018 17:06,charging
3,September,2,8/17/2018 18:36,8/17/2018 17:50,running
3,September,2,8/17/2018 19:26,8/17/2018 18:40,running
3,September,2,8/17/2018 20:16,8/17/2018 19:30,running
3,September,2,8/17/2018 21:26,8/17/2018 20:40,running
3,September,2,8/17/2018 23:26,8/17/2018 22:40,running
4,September,2,8/17/2018 7:16,8/17/2018 6:30,running
4,September,2,8/17/2018 8:16,8/17/2018 7:30,running
4,September,2,8/17/2018 9:16,8/17/2018 8:30,running
4,September,2,8/17/2018 10:16,8/17/2018 9:30,running
4,September,2,8/17/2018 11:46,8/17/2018 11:00,running
4,September,2,8/17/2018 13:46,8/17/2018 13:00,running
4,September,2,8/17/2018 15:46,8/17/2018 15:00,running
4,September,2,8/17/2018 17:16,8/17/2018 16:30,running
4,September,2,8/17/2018 18:06,8/17/2018 17:20,running
4,September,2,8/17/2018 18:36,8/17/2018 18:06,charging
4,September,2,8/17/2018 19:36,8/17/2018 18:50,running
4,September,2,8/17/2018 20:26,8/17/2018 19:40,running
4,September,2,8/17/2018 22:06,8/17/2018 21:20,running
4,September,2,8/18/2018 0:06,8/17/2018 23:20,running
5,September,2,8/17/2018 7:26,8/17/2018 6:40,running
5,September,2,8/17/2018 8:26,8/17/2018 7:40,running
5,September,2,8/17/2018 9:26,8/17/2018 8:40,running
5,September,2,8/17/2018 10:26,8/17/2018 9:40,running
5,September,2,8/17/2018 12:26,8/17/2018 11:40,running
5,September,2,8/17/2018 14:26,8/17/2018 13:40,running
5,September,2,8/17/2018 16:26,8/17/2018 15:40,running
5,September,2,8/17/2018 17:36,8/17/2018 16:50,running
5,September,2,8/17/2018 18:26,8/17/2018 17:40,running
5,September,2,8/17/2018 19:16,8/17/2018 18:30,running
5,September,2,8/17/2018 19:46,8/17/2018 19:16,charging
5,September,2,8/17/2018 20:46,8/17/2018 20:00,running
5,September,2,8/17/2018 22:26,8/17/2018 21:40,running
5,September,2,8/18/2018 0:26,8/17/2018 23:40,running
6,September,2,8/17/2018 7:36,8/17/2018 6:50,running
6,September,2,8/17/2018 8:36,8/17/2018 7:50,running
6,September,2,8/17/2018 9:36,8/17/2018 8:50,running
6,September,2,8/17/2018 10:36,8/17/2018 9:50,running
6,September,2,8/17/2018 12:06,8/17/2018 11:20,running
6,September,2,8/17/2018 14:06,8/17/2018 13:20,running
6,September,2,8/17/2018 16:06,8/17/2018 15:20,running
6,September,2,8/17/2018 17:26,8/17/2018 16:40,running
6,September,2,8/17/2018 18:16,8/17/2018 17:30,running
6,September,2,8/17/2018 19:06,8/17/2018 18:20,running
6,September,2,8/17/2018 20:06,8/17/2018 19:20,running
6,September,2,8/17/2018 20:36,8/17/2018 20:06,charging
6,September,2,8/17/2018 21:46,8/17/2018 21:00,running
6,September,2,8/17/2018 23:46,8/17/2018 23:00,running
1,September,3,8/17/2018 7:00,8/17/2018 6:00,running
1,September,3,8/17/2018 8:10,8/17/2018 7:10,running
1,September,3,8/17/2018 9:20,8/17/2018 8:20,running
1,September,3,8/17/2018 10:30,8/17/2018 9:30,running
1,September,3,8/17/2018 12:40,8/17/2018 11:40,running
1,September,3,8/17/2018 13:10,8/17/2018 12:40,charging
1,September,3,8/17/2018 15:20,8/17/2018 14:20,running
1,September,3,8/17/2018 17:20,8/17/2018 16:20,running
1,September,3,8/17/2018 18:30,8/17/2018 17:30,running
1,September,3,8/17/2018 19:30,8/17/2018 18:30,running
1,September,3,8/17/2018 20:40,8/17/2018 19:40,running
1,September,3,8/17/2018 21:10,8/17/2018 20:40,charging
1,September,3,8/17/2018 23:00,8/17/2018 22:00,running
2,September,3,8/17/2018 7:10,8/17/2018 6:10,running
2,September,3,8/17/2018 8:20,8/17/2018 7:20,running
2,September,3,8/17/2018 9:30,8/17/2018 8:30,running
2,September,3,8/17/2018 10:40,8/17/2018 9:40,running
2,September,3,8/17/2018 12:20,8/17/2018 11:20,running
2,September,3,8/17/2018 14:40,8/17/2018 13:40,running
2,September,3,8/17/2018 15:10,8/17/2018 14:40,charging
2,September,3,8/17/2018 17:10,8/17/2018 16:10,running
2,September,3,8/17/2018 18:20,8/17/2018 17:20,running
2,September,3,8/17/2018 19:20,8/17/2018 18:20,running
2,September,3,8/17/2018 20:30,8/17/2018 19:30,running
2,September,3,8/17/2018 22:20,8/17/2018 21:20,running
2,September,3,8/18/2018 0:40,8/17/2018 23:40,running
3,September,3,8/17/2018 7:20,8/17/2018 6:20,running
3,September,3,8/17/2018 8:30,8/17/2018 7:30,running
3,September,3,8/17/2018 9:40,8/17/2018 8:40,running
3,September,3,8/17/2018 10:50,8/17/2018 9:50,running
3,September,3,8/17/2018 13:20,8/17/2018 12:20,running
3,September,3,8/17/2018 15:40,8/17/2018 14:40,running
3,September,3,8/17/2018 17:30,8/17/2018 16:30,running
3,September,3,8/17/2018 18:00,8/17/2018 17:30,charging
3,September,3,8/17/2018 19:10,8/17/2018 18:10,running
3,September,3,8/17/2018 20:20,8/17/2018 19:20,running
3,September,3,8/17/2018 22:00,8/17/2018 21:00,running
3,September,3,8/18/2018 0:20,8/17/2018 23:20,running
4,September,3,8/17/2018 7:30,8/17/2018 6:30,running
4,September,3,8/17/2018 8:40,8/17/2018 7:40,running
4,September,3,8/17/2018 9:50,8/17/2018 8:50,running
4,September,3,8/17/2018 11:00,8/17/2018 10:00,running
4,September,3,8/17/2018 13:00,8/17/2018 12:00,running
4,September,3,8/17/2018 15:00,8/17/2018 14:00,running
4,September,3,8/17/2018 17:00,8/17/2018 16:00,running
4,September,3,8/17/2018 18:10,8/17/2018 17:10,running
4,September,3,8/17/2018 18:40,8/17/2018 18:10,charging
4,September,3,8/17/2018 20:00,8/17/2018 19:00,running
4,September,3,8/17/2018 21:00,8/17/2018 20:00,running
4,September,3,8/17/2018 22:40,8/17/2018 21:40,running
5,September,3,8/17/2018 7:40,8/17/2018 6:40,running
5,September,3,8/17/2018 8:50,8/17/2018 7:50,running
5,September,3,8/17/2018 10:00,8/17/2018 9:00,running
5,September,3,8/17/2018 11:20,8/17/2018 10:20,running
5,September,3,8/17/2018 13:40,8/17/2018 12:40,running
5,September,3,8/17/2018 16:00,8/17/2018 15:00,running
5,September,3,8/17/2018 17:40,8/17/2018 16:40,running
5,September,3,8/17/2018 18:40,8/17/2018 17:40,running
5,September,3,8/17/2018 19:40,8/17/2018 18:40,running
5,September,3,8/17/2018 20:10,8/17/2018 19:40,charging
5,September,3,8/17/2018 21:40,8/17/2018 20:40,running
5,September,3,8/18/2018 0:00,8/17/2018 23:00,running
6,September,3,8/17/2018 7:50,8/17/2018 6:50,running
6,September,3,8/17/2018 9:00,8/17/2018 8:00,running
6,September,3,8/17/2018 10:10,8/17/2018 9:10,running
6,September,3,8/17/2018 11:40,8/17/2018 10:40,running
6,September,3,8/17/2018 14:00,8/17/2018 13:00,running
6,September,3,8/17/2018 16:20,8/17/2018 15:20,running
6,September,3,8/17/2018 17:50,8/17/2018 16:50,running
6,September,3,8/17/2018 18:50,8/17/2018 17:50,running
6,September,3,8/17/2018 19:50,8/17/2018 18:50,running
6,September,3,8/17/2018 20:50,8/17/2018 19:50,running
6,September,3,8/17/2018 21:20,8/17/2018 20:50,charging
6,September,3,8/17/2018 23:40,8/17/2018 22:40,running
7,September,3,8/17/2018 8:00,8/17/2018 7:00,running
7,September,3,8/17/2018 9:10,8/17/2018 8:10,running
7,September,3,8/17/2018 10:20,8/17/2018 9:20,running
7,September,3,8/17/2018 12:00,8/17/2018 11:00,running
7,September,3,8/17/2018 14:20,8/17/2018 13:20,running
7,September,3,8/17/2018 16:40,8/17/2018 15:40,running
7,September,3,8/17/2018 18:00,8/17/2018 17:00,running
7,September,3,8/17/2018 19:00,8/17/2018 18:00,running
7,September,3,8/17/2018 20:10,8/17/2018 19:10,running
7,September,3,8/17/2018 21:20,8/17/2018 20:20,running
7,September,3,8/17/2018 23:20,8/17/2018 22:20,running
7,September,3,8/17/2018 23:50,8/17/2018 23:20,charging
1,September,4,8/17/2018 6:22,8/17/2018 6:00,running
1,September,4,8/17/2018 7:22,8/17/2018 7:00,running
1,September,4,8/17/2018 8:22,8/17/2018 8:00,running
1,September,4,8/17/2018 9:22,8/17/2018 9:00,running
1,September,4,8/17/2018 10:22,8/17/2018 10:00,running
1,September,4,8/17/2018 11:52,8/17/2018 11:30,running
1,September,4,8/17/2018 13:22,8/17/2018 13:00,running
1,September,4,8/17/2018 14:52,8/17/2018 14:30,running
1,September,4,8/17/2018 16:22,8/17/2018 16:00,running
1,September,4,8/17/2018 17:22,8/17/2018 17:00,running
1,September,4,8/17/2018 18:22,8/17/2018 18:00,running
1,September,4,8/17/2018 19:22,8/17/2018 19:00,running
1,September,4,8/17/2018 19:52,8/17/2018 19:22,charging
1,September,4,8/17/2018 20:52,8/17/2018 20:30,running
1,September,4,8/17/2018 22:22,8/17/2018 22:00,running
1,September,4,8/17/2018 23:52,8/17/2018 23:30,running
2,September,4,8/17/2018 6:42,8/17/2018 6:20,running
2,September,4,8/17/2018 7:42,8/17/2018 7:20,running
2,September,4,8/17/2018 8:42,8/17/2018 8:20,running
2,September,4,8/17/2018 9:42,8/17/2018 9:20,running
2,September,4,8/17/2018 10:52,8/17/2018 10:30,running
2,September,4,8/17/2018 12:22,8/17/2018 12:00,running
2,September,4,8/17/2018 13:52,8/17/2018 13:30,running
2,September,4,8/17/2018 15:22,8/17/2018 15:00,running
2,September,4,8/17/2018 16:42,8/17/2018 16:20,running
2,September,4,8/17/2018 17:42,8/17/2018 17:20,running
2,September,4,8/17/2018 18:42,8/17/2018 18:20,running
2,September,4,8/17/2018 19:42,8/17/2018 19:20,running
2,September,4,8/17/2018 20:22,8/17/2018 20:00,running
2,September,4,8/17/2018 20:52,8/17/2018 20:22,charging
2,September,4,8/17/2018 21:52,8/17/2018 21:30,running
2,September,4,8/17/2018 23:22,8/17/2018 23:00,running
3,September,4,8/17/2018 7:02,8/17/2018 6:40,running
3,September,4,8/17/2018 8:02,8/17/2018 7:40,running
3,September,4,8/17/2018 9:02,8/17/2018 8:40,running
3,September,4,8/17/2018 10:02,8/17/2018 9:40,running
3,September,4,8/17/2018 11:22,8/17/2018 11:00,running
